AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4125.769231,4087.692307,4124.615384,4080.51282,4141.025641,4141.153846,4142.820513,4155.897436,4131.666666,4147.692307,4139.358974,3958.076922,4179.230769,3998.461538
4124.487179,4078.076923,4123.589743,4075.384615,4139.74359,4138.333333,4157.435897,4157.051282,4136.282051,4147.435897,4128.461538,3955.76923,4184.358974,4003.076923
4131.153846,4080.641025,4124.358974,4073.333333,4140.128205,4146.666666,4171.025641,4165.25641,4141.025641,4147.692307,4127.692307,3953.333333,4182.820513,4003.589743
4142.435897,4091.025641,4128.461538,4075.128205,4138.846154,4157.948718,4177.435897,4170.769231,4141.153846,4147.179487,4134.102564,3956.282051,4186.410256,3998.589743
4144.230769,4089.102564,4129.358974,4081.282051,4140.128205,4157.820513,4175.51282,4160.51282,4139.230769,4145.769231,4128.205128,3958.589743,4193.205128,3996.923076
4138.589743,4080.25641,4123.589743,4083.717948,4143.974359,4152.307692,4171.153846,4151.410256,4143.076923,4146.538461,4119.615384,3952.820512,4150.769231,3994.999999
4140.769231,4078.974359,4119.358974,4081.538461,4139.74359,4153.461538,4168.076923,4154.358974,4150.128205,4148.589743,4123.974359,3949.999999,4046.025641,3990.25641
4141.153846,4078.846154,4117.307692,4080.641025,4138.974359,4157.435897,4160.51282,4150.897436,4147.307692,4147.692307,4127.564102,3956.923076,3964.871794,3989.871794
4129.102564,4066.025641,4109.102564,4076.666666,4141.410256,4153.974359,4152.307692,4138.717949,4137.179487,4146.025641,4120.641025,3955.384615,3961.923076,3985.128205
4118.846154,4055.128205,4103.461538,4075.76923,4141.282051,4151.666666,4151.794872,4134.871795,4136.025641,4146.282051,4120,3945.641025,3984.871794,3976.02564
4123.589743,4059.743589,4108.717948,4087.692307,4143.461538,4163.717949,4153.846154,4138.333333,4140,4147.051282,4130.897436,3948.461538,3998.461538,3978.974358
4124.102564,4060.897435,4111.282051,4093.076923,4140.641025,4170.641026,4150.897436,4138.461538,4135.51282,4146.410256,4133.333333,3957.435897,4016.410256,3983.461538
4109.743589,4050.641025,4105.769231,4086.410256,4138.461538,4158.974359,4145.51282,4133.717948,4126.666666,4145.128205,4127.051282,3959.487179,4032.307692,3979.999999
4104.358974,4051.025641,4104.615384,4086.538461,4139.358974,4153.974359,4145.384615,4135.384615,4128.717948,4145.25641,4132.692307,3964.102563,4046.025641,3980.897435
4109.871795,4058.205128,4108.846154,4092.051282,4140,4160.384615,4150,4141.025641,4137.435897,4146.025641,4137.051282,3971.923076,4059.102564,3986.538461
4108.205128,4048.461538,4107.179487,4088.717948,4142.564102,4155.51282,4146.923077,4138.461538,4139.358974,4147.307692,4133.589743,3974.487179,4065.25641,3983.076923
4102.692307,4041.153846,4105,4086.923077,4140.769231,4151.538461,4145.769231,4141.410256,4148.846154,4148.974359,4143.589743,3980.128205,4076.025641,3980.128205
4109.102564,4055.641025,4114.358974,4095.384615,4141.153846,4162.948718,4162.179487,4161.923077,4170.51282,4146.538461,4160.641025,3992.435897,4093.205128,3990.641025
4117.692307,4065.76923,4124.615384,4100.51282,4141.538461,4167.179487,4171.538461,4176.282051,4177.948718,4142.820513,4161.923077,3999.999999,4098.846154,3997.435897
4113.846154,4058.076923,4118.846154,4095,4138.205128,4152.820513,4160,4169.230769,4169.487179,4144.102564,4155.769231,3998.974358,4097.179487,3992.051282
4103.974359,4050.51282,4105.769231,4084.487179,4142.051282,4140.769231,4151.666666,4159.74359,4163.205128,4147.179487,4154.102564,3991.666666,4099.615384,3985.641025
4107.948718,4051.025641,4105.25641,4081.666666,4142.051282,4143.333333,4159.102564,4158.589743,4158.846154,4146.410256,4151.153846,3988.717948,4104.615384,3985.76923
4117.820513,4052.307692,4107.307692,4084.230769,4139.74359,4147.307692,4160.384615,4155.51282,4151.923077,4144.74359,4146.666666,3990.897435,4107.820513,3988.076923
4109.615384,4047.692307,4096.538461,4080.76923,4141.923077,4139.74359,4153.589743,4145.384615,4148.205128,4145.897436,4140.384615,3986.153846,4102.820513,3985.76923
4105.641025,4047.051282,4092.820512,4075.25641,4140.128205,4137.692307,4158.076923,4139.230769,4145.897436,4147.051282,4140.128205,3985.25641,4098.076923,3987.307692
4120.51282,4053.205128,4104.358974,4075.128205,4139.74359,4150.25641,4169.487179,4144.615384,4141.923077,4145.641025,4146.410256,3996.282051,4104.102564,3998.974358
4127.051282,4052.564102,4108.205128,4083.589743,4138.589743,4152.692307,4173.076923,4151.794872,4143.589743,4145.897436,4150.641025,4003.205128,4113.205128,4009.871794
4125,4048.076923,4104.615384,4087.820512,4140,4141.153846,4169.358974,4153.846154,4146.666666,4147.435897,4152.179487,4002.435897,4117.692307,4011.794871
4131.923077,4053.589743,4111.410256,4086.794871,4146.666666,4137.307692,4168.974359,4153.205128,4144.487179,4146.666666,4152.692307,4009.358974,4124.487179,4016.282051
4141.153846,4063.205128,4123.076923,4094.615384,4140.25641,4140.51282,4170,4152.820513,4144.230769,4144.74359,4157.692307,4023.974358,4135.769231,4025.897435
4144.487179,4063.205128,4131.538461,4106.282051,4136.282051,4138.076923,4168.461538,4155.384615,4152.564102,4145.769231,4166.538461,4035.641025,4146.923077,4031.025641
4152.307692,4065.128205,4141.410256,4111.282051,4140.769231,4138.076923,4168.076923,4167.692307,4164.230769,4147.307692,4178.461538,4047.435897,4159.74359,4040.25641
4165.384615,4082.179487,4154.230769,4120.25641,4140.128205,4147.692307,4175.25641,4189.230769,4183.205128,4147.307692,4198.333333,4066.282051,4182.435897,4060.25641
4175.897436,4097.692307,4167.435897,4135.641025,4138.717949,4157.051282,4191.282051,4207.692308,4210.51282,4146.025641,4216.666667,4082.051282,4207.051282,4073.717948
4178.846154,4095.641025,4169.487179,4137.051282,4138.333333,4161.282051,4202.692308,4208.974359,4219.74359,4144.487179,4217.179487,4082.435897,4212.948718,4067.564102
4170.897436,4087.948718,4156.923077,4128.076923,4141.538461,4161.025641,4200.51282,4194.102564,4204.102564,4146.410256,4201.282051,4073.846154,4205,4056.794871
4155.384615,4088.076923,4143.589743,4122.307692,4142.179487,4158.974359,4188.076923,4175.51282,4189.358974,4148.461538,4187.051282,4066.794871,4197.435897,4051.410256
4144.102564,4084.358974,4135.128205,4116.282051,4140.769231,4156.410256,4178.589743,4158.333333,4179.871795,4147.051282,4176.923077,4059.102564,4186.282051,4043.076923
4135,4074.102564,4125.25641,4106.794872,4146.025641,4156.410256,4178.717949,4146.025641,4166.923077,4145.769231,4162.435897,4043.333333,4172.307692,4033.076923
4126.538461,4069.102564,4115.769231,4101.794871,4142.564102,4167.820513,4182.820513,4147.948718,4159.871795,4144.871795,4151.794872,4032.307692,4168.846154,4026.794871
4128.589743,4075.384615,4117.435897,4107.948718,4138.717949,4180.51282,4185.897436,4164.230769,4166.410256,4144.487179,4153.333333,4037.179487,4173.076923,4027.564102
4134.102564,4081.666666,4119.102564,4109.871795,4142.179487,4179.487179,4189.871795,4175.51282,4167.179487,4145.128205,4148.974359,4041.923077,4170,4028.333333
4125.128205,4072.051282,4108.205128,4096.794871,4139.358974,4169.487179,4185.128205,4167.435897,4153.974359,4146.666666,4136.923077,4034.615384,4161.794872,4020.25641
4116.153846,4064.871794,4102.051282,4093.461538,4139.102564,4166.153846,4171.923077,4153.846154,4142.179487,4148.461538,4138.589743,4032.307692,4161.153846,4017.051282
4128.974359,4076.153846,4116.025641,4113.461538,4139.358974,4169.74359,4169.74359,4150.769231,4144.487179,4148.717949,4152.564102,4048.461538,4176.538461,4027.307692
4140.769231,4083.461538,4131.923077,4127.820513,4138.461538,4166.923077,4175.769231,4154.358974,4151.666666,4148.461538,4160.897436,4066.410256,4193.076923,4041.025641
4138.589743,4080,4134.358974,4126.923077,4141.410256,4159.871795,4171.923077,4148.717949,4152.179487,4147.179487,4167.692307,4072.179487,4199.102564,4050
4144.74359,4085.128205,4143.974359,4138.589743,4139.871795,4166.025641,4168.717949,4142.564102,4157.051282,4145.769231,4181.025641,4079.871795,4211.923077,4057.051282
4152.179487,4094.358974,4154.615384,4151.025641,4141.410256,4174.74359,4173.717949,4141.153846,4165,4147.179487,4188.589743,4092.307692,4221.410256,4062.051282
4143.974359,4090.128205,4144.487179,4142.051282,4141.025641,4169.871795,4169.871795,4139.358974,4166.410256,4148.461538,4187.179487,4092.564102,4209.487179,4057.179487
4135,4080.641025,4134.487179,4134.487179,4140.128205,4162.820513,4162.948718,4144.102564,4164.871795,4147.051282,4182.692308,4085,4197.179487,4049.615384
4140.384615,4078.717948,4137.435897,4139.615384,4144.871795,4163.589743,4172.051282,4152.564102,4162.307692,4148.717949,4177.051282,4085.25641,4191.923077,4048.076923
4140.897436,4081.538461,4134.102564,4135.897436,4141.666666,4161.282051,4183.461538,4154.871795,4159.358974,4148.717949,4174.358974,4085.25641,4176.538461,4049.871794
4135.897436,4077.307692,4125.384615,4124.487179,4139.871795,4151.153846,4183.205128,4158.589743,4162.307692,4145.384615,4171.282051,4081.410256,4162.179487,4055
4145.25641,4082.051282,4132.948718,4127.948718,4141.282051,4149.230769,4188.333333,4174.487179,4173.333333,4146.025641,4170.25641,4087.307692,4173.846154,4065.25641
4156.538461,4101.282051,4144.358974,4137.435897,4141.025641,4159.871795,4203.076923,4188.461538,4183.974359,4149.102564,4174.74359,4096.794871,4192.051282,4072.820512
4158.846154,4105.897436,4143.717949,4132.179487,4144.615384,4165,4205.641026,4192.564102,4192.692308,4148.461538,4178.717949,4094.871795,4195.51282,4072.435897
4154.358974,4094.487179,4137.051282,4122.051282,4142.051282,4158.717949,4193.333333,4186.153846,4188.589743,4147.179487,4165.384615,4083.333333,4183.076923,4062.692307
4142.692307,4083.076923,4126.153846,4113.717948,4141.153846,4156.410256,4184.102564,4172.820513,4167.051282,4147.948718,4139.871795,4069.615384,4160.769231,4048.076923
4135.128205,4072.435897,4119.102564,4104.487179,4144.230769,4161.666666,4181.666667,4167.692307,4154.358974,4147.820513,4131.282051,4065.76923,4150.769231,4042.179487
4144.487179,4073.205128,4125.25641,4106.666666,4140,4165,4178.846154,4169.102564,4162.564102,4147.179487,4143.846154,4077.692307,4162.179487,4049.615384
4157.948718,4090.51282,4141.025641,4129.230769,4140.25641,4169.358974,4180,4171.153846,4174.230769,4147.948718,4156.410256,4097.179487,4181.794872,4064.230769
4159.358974,4104.230769,4153.974359,4148.717949,4141.410256,4174.487179,4183.333333,4170.25641,4176.794872,4148.076923,4159.615384,4116.794872,4195.641026,4074.743589
4162.948718,4106.666666,4155.128205,4148.846154,4141.153846,4172.948718,4183.205128,4162.564102,4175.25641,4146.923077,4157.820513,4126.282051,4201.666667,4076.666666
4167.820513,4107.948718,4150.128205,4148.974359,4142.307692,4172.051282,4179.358974,4150.384615,4167.307692,4145.897436,4152.820513,4125.384615,4203.205128,4074.743589
4161.666666,4108.846154,4154.615384,4156.282051,4137.435897,4175.769231,4176.666667,4141.282051,4154.74359,4146.923077,4150.25641,4124.102564,4200.128205,4074.230769
4156.153846,4105.51282,4159.615384,4155.641025,4138.589743,4176.282051,4179.102564,4136.410256,4147.435897,4148.717949,4154.102564,4127.179487,4192.435897,4074.487179
4153.333333,4098.076923,4149.230769,4145,4142.820513,4173.333333,4184.102564,4136.538461,4145.641025,4149.871795,4151.282051,4125,4186.538461,4067.948718
4145.25641,4090.25641,4136.794872,4137.435897,4143.461538,4181.538461,4187.307692,4149.102564,4151.025641,4149.487179,4141.794872,4117.179487,4185.769231,4061.410256
4138.717949,4082.051282,4132.820513,4133.846154,4142.820513,4194.358974,4188.846154,4164.871795,4157.564102,4148.333333,4138.846154,4115.25641,4178.846154,4061.794871
4138.717949,4069.871795,4133.974359,4127.307692,4137.820513,4193.846154,4190.25641,4168.846154,4158.846154,4148.461538,4142.435897,4118.589743,4169.615384,4067.435897
4138.717949,4062.307692,4133.846154,4124.358974,4141.153846,4190.641026,4186.410256,4171.410256,4163.589743,4149.358974,4144.615384,4122.051282,4172.307692,4074.871795
4136.410256,4058.076923,4126.794872,4123.333333,4143.974359,4188.589743,4176.282051,4177.820513,4169.487179,4148.717949,4138.589743,4120.769231,4174.102564,4075.641025
4136.538461,4049.487179,4122.948718,4119.358974,4139.615384,4178.589743,4166.923077,4176.538461,4172.564102,4146.410256,4133.717948,4119.871795,4168.076923,4072.051282
4144.74359,4048.333333,4139.230769,4131.538461,4141.282051,4179.102564,4167.948718,4175.641026,4181.538461,4146.538461,4145.641025,4134.230769,4177.179487,4081.794871
4156.025641,4057.435897,4156.538461,4150.51282,4140.769231,4184.615384,4172.692308,4181.538461,4191.153846,4147.692307,4157.948718,4152.435897,4193.846154,4097.179487
4157.307692,4057.820512,4154.487179,4148.333333,4140.641025,4173.717949,4163.846154,4173.205128,4183.333333,4147.820513,4156.410256,4154.102564,4194.487179,4099.743589
4152.179487,4049.743589,4149.230769,4142.435897,4142.564102,4162.564102,4152.307692,4153.461538,4171.282051,4147.692307,4159.358974,4153.333333,4192.179487,4099.102564
4157.179487,4052.948718,4154.102564,4151.794872,4140.384615,4163.717949,4153.076923,4142.435897,4168.076923,4147.179487,4169.615384,4165.641025,4198.717949,4106.666666
4164.487179,4062.435897,4164.230769,4158.461538,4141.282051,4161.153846,4157.179487,4140.128205,4167.051282,4147.435897,4172.179487,4175,4203.461538,4115.897436
4164.487179,4062.948718,4168.974359,4159.487179,4140.128205,4158.589743,4157.948718,4143.974359,4166.410256,4147.179487,4167.948718,4174.615384,4202.820513,4119.230769
4166.538461,4062.051282,4168.461538,4163.589743,4139.615384,4164.487179,4164.871795,4153.974359,4164.487179,4146.666666,4161.794872,4173.461538,4195,4117.307692
4168.076923,4064.743589,4167.179487,4161.923077,4143.461538,4168.974359,4179.487179,4157.307692,4158.461538,4148.717949,4149.230769,4169.102564,4177.307692,4112.948718
4158.717949,4057.820512,4157.564102,4154.230769,4141.923077,4166.666666,4187.692308,4155.641025,4148.076923,4150.384615,4133.461538,4155.25641,4160.25641,4099.358974
4144.871795,4044.871794,4141.538461,4143.846154,4141.923077,4159.230769,4184.230769,4157.692307,4136.794872,4148.333333,4122.307692,4139.615384,4155.51282,4083.974359
4140.769231,4043.333333,4135.641025,4135.769231,4139.487179,4159.102564,4176.794872,4159.102564,4138.717949,4146.538461,4121.410256,4134.871795,4151.923077,4080.384615
4142.307692,4044.230769,4137.948718,4136.025641,4137.564102,4166.282051,4171.923077,4154.358974,4149.230769,4146.794872,4128.589743,4138.205128,4142.435897,4082.820512
4142.820513,4040.384615,4138.589743,4139.487179,4142.179487,4169.230769,4170,4150.51282,4155.384615,4147.307692,4137.051282,4143.589743,4141.923077,4087.820512
4143.846154,4041.282051,4140.769231,4143.076923,4140.25641,4171.025641,4172.179487,4154.102564,4159.358974,4147.179487,4141.666666,4154.230769,4151.538461,4094.615384
4139.487179,4041.025641,4136.025641,4141.923077,4138.461538,4168.974359,4167.820513,4151.666666,4160.897436,4148.974359,4132.179487,4155.51282,4149.871795,4089.871795
4130.128205,4039.487179,4125,4136.538461,4138.717949,4159.487179,4157.564102,4140.641025,4158.461538,4148.333333,4121.025641,4142.692307,4137.564102,4077.179487
4124.487179,4043.974359,4125.641025,4135.128205,4138.846154,4153.717949,4152.820513,4137.564102,4157.435897,4145.25641,4121.666666,4140.641025,4136.025641,4075.25641
4127.564102,4048.076923,4132.307692,4137.564102,4142.435897,4151.794872,4147.435897,4138.461538,4153.846154,4146.538461,4123.076923,4151.410256,4148.717949,4080.641025
4138.333333,4053.717948,4135.897436,4142.051282,4141.794872,4150.51282,4145.128205,4135.897436,4155.769231,4149.102564,4124.230769,4160.51282,4165.769231,4084.743589
4152.564102,4069.871795,4148.076923,4153.205128,4142.179487,4154.615384,4152.307692,4143.846154,4169.871795,4147.692307,4134.743589,4172.564102,4183.205128,4096.025641
4160.769231,4083.589743,4160.769231,4166.282051,4141.153846,4156.282051,4158.461538,4160,4175.769231,4146.538461,4150.769231,4185.897436,4181.794872,4107.435897
4159.615384,4086.410256,4158.076923,4167.435897,4139.358974,4159.358974,4161.282051,4166.025641,4169.871795,4148.717949,4154.102564,4187.564102,4150.769231,4106.282051
4155.25641,4088.717948,4152.307692,4162.051282,4143.974359,4168.846154,4169.487179,4167.692307,4168.461538,4150.51282,4146.282051,4183.461538,4105.897436,4100.76923
4153.461538,4091.666666,4152.820513,4158.589743,4142.692307,4172.820513,4177.692308,4173.589743,4170,4148.205128,4134.743589,4186.025641,4069.230769,4098.076923
4152.948718,4092.435897,4152.307692,4154.230769,4140.51282,4171.666667,4176.923077,4175.25641,4167.564102,4146.025641,4125.897436,4185.769231,4040.897435,4098.333333
4153.461538,4095.51282,4151.794872,4149.871795,4142.948718,4173.205128,4172.820513,4170.641026,4166.666666,4146.282051,4122.820513,4184.102564,4017.692307,4102.051282
4161.538461,4103.846154,4155,4154.230769,4141.666666,4174.615384,4175.897436,4172.564102,4173.974359,4147.179487,4125.384615,4192.564102,4008.717948,4112.820513
4171.538461,4111.666666,4158.589743,4162.051282,4142.948718,4174.74359,4182.564102,4180.128205,4180.641026,4146.538461,4130.128205,4204.358974,4007.948717,4125.128205
4167.435897,4111.666666,4155.25641,4158.205128,4141.282051,4174.487179,4176.538461,4174.871795,4174.358974,4145.51282,4126.025641,4200.51282,4001.538461,4122.820513
4152.051282,4100.51282,4144.358974,4147.564102,4139.74359,4171.153846,4168.076923,4159.358974,4164.487179,4146.923077,4115,4187.435897,3997.179487,4112.820513
4141.666666,4092.179487,4137.948718,4140.51282,4143.333333,4170.897436,4170.769231,4153.461538,4165.897436,4149.615384,4107.820513,4185.25641,4001.794871,4108.333333
